Data,Miniera,Tonnellate_giornaliere,Latitudine,Longitudine,Consumo_Energia_kWh,Emissioni_CO2_kg,%_Rame,Costo_Lavoro,Costo_Macchinari,Costo_Energia,Incidenti,Ore_Senza_Incidenti,Temperatura_C,Giorni_senza_incidenti_consecutivi
26/01/2024,Miniera 3,47.49,67.7066,25.9403,6887584.94,206627.55,5.03,68306.01,25592.18,826510.19,0,624,-17.743533558884128,26
27/01/2024,Miniera 3,14.25,67.7066,25.9403,4676313.97,140289.42,6.25,68306.01,22369.49,561157.68,0,648,-6.5786397618044425,27
28/01/2024,Miniera 3,23.55,67.7066,25.9403,3321342.7,99640.28,7.86,68306.01,21568.41,398561.12,0,672,-5.258848863688883,28
29/01/2024,Miniera 3,4.43,67.7066,25.9403,4913556.29,147406.69,5.75,68306.01,15171.05,589626.75,0,696,-7.3914109415442795,29
30/01/2024,Miniera 3,47.75,67.7066,25.9403,7787924.74,233637.74,5.8,68306.01,29243.97,934550.97,0,720,-19.347787321032083,30
31/01/2024,Miniera 3,38.87,67.7066,25.9403,3885556.42,116566.69,5.96,68306.01,20373.9,466266.77,0,744,-1.1795452002987759,31
01/02/2024,Miniera 3,11.68,67.7066,25.9403,7750523.96,232515.72,7.24,68306.01,23148.43,930062.88,0,768,-24.754859685515964,32
02/02/2024,Miniera 3,15.66,67.7066,25.9403,7171043.02,215131.29,6.61,68306.01,28211.43,860525.16,0,792,-24.737482271537463,33
03/02/2024,Miniera 3,9.28,67.7066,25.9403,4339774.95,130193.25,6.65,68306.01,20767.38,520772.99,0,816,-4.8876318813616955,34
04/02/2024,Miniera 3,11.06,67.7066,25.9403,7940899.76,238226.99,5.65,68306.01,26936.88,952907.97,0,840,-20.09610154420217,35
05/02/2024,Miniera 3,50.77,67.7066,25.9403,6816970.38,204509.11,5.86,68306.01,23904.16,818036.45,0,864,-12.890855139419447,36
06/02/2024,Miniera 3,24.47,67.7066,25.9403,4302742.3,129082.27,7.37,68306.01,26002.83,516329.08,0,888,-1.3808863432072087,37
07/02/2024,Miniera 3,51.69,67.7066,25.9403,9237460.21,277123.81,5.27,68306.01,21349.26,1108495.23,0,912,-20.057327416667334,38
08/02/2024,Miniera 3,48.76,67.7066,25.9403,10908336.89,327250.11,6.24,68306.01,16027.25,1309000.43,0,936,-22.800803090084962,39
09/02/2024,Miniera 3,16.45,67.7066,25.9403,4027532.45,120825.97,7.56,68306.01,27987.29,483303.89,0,960,-11.755384149914711,40
10/02/2024,Miniera 3,53.11,67.7066,25.9403,10597079.83,317912.39,7.57,68306.01,17557.9,1271649.58,0,984,-24.531406202636045,41
11/02/2024,Miniera 3,0.73,67.7066,25.9403,6766713.89,203001.42,6.42,68306.01,16627.01,812005.67,0,1008,-24.032703053735407,42
12/02/2024,Miniera 3,9.04,67.7066,25.9403,5891014.68,176730.44,6.06,68306.01,17647.67,706921.76,0,1032,-9.926793744014423,43
13/02/2024,Miniera 3,24.86,67.7066,25.9403,6380410.28,191412.31,5.96,68306.01,15050.91,765649.23,0,1056,-11.199405272539936,44
14/02/2024,Miniera 3,21.69,67.7066,25.9403,4790385.55,143711.57,6.39,68306.01,27154.3,574846.27,0,1080,-22.4991599838534,45
15/02/2024,Miniera 3,40.58,67.7066,25.9403,4272974.84,128189.25,5.45,68306.01,23058.61,512756.98,0,1104,-12.060411495587447,46
16/02/2024,Miniera 3,38.33,67.7066,25.9403,4657718.6,139731.56,6.41,68306.01,16657.56,558926.23,0,1128,-7.427019800099611,47
17/02/2024,Miniera 3,0.73,67.7066,25.9403,6751177.56,202535.33,5.43,68306.01,18914.43,810141.31,0,1152,-21.772572553150923,48
18/02/2024,Miniera 3,13.08,67.7066,25.9403,4292854.72,128785.64,7.65,68306.01,15876.46,515142.57,0,1176,-14.257356132836337,49
19/02/2024,Miniera 3,16.41,67.7066,25.9403,5271635.8,158149.07,7.67,68306.01,19609.24,632596.3,0,1200,-9.769590139436811,50
20/02/2024,Miniera 3,38.01,67.7066,25.9403,7286676.68,218600.3,5.17,68306.01,16617.13,874401.2,0,1224,-19.71700004036002,51
21/02/2024,Miniera 3,24.74,67.7066,25.9403,5501988.16,165059.64,6.76,68306.01,21699.45,660238.58,0,1248,-13.195055505524417,52
22/02/2024,Miniera 3,5.93,67.7066,25.9403,5545070.86,166352.13,7.28,68306.01,22402.98,665408.5,0,1272,-9.187309176125591,53
23/02/2024,Miniera 3,27.82,67.7066,25.9403,3379774.62,101393.24,6.24,68306.01,16024.75,405572.95,0,1296,-4.608828059095977,54
24/02/2024,Miniera 3,20.29,67.7066,25.9403,5268689.06,158060.67,6.27,68306.01,28544.06,632242.69,0,1320,-10.040967832974768,55
25/02/2024,Miniera 3,14.47,67.7066,25.9403,5985462.0,179563.86,7.03,68306.01,15922.45,718255.44,0,1344,-13.208899877421402,56
26/02/2024,Miniera 3,12.26,67.7066,25.9403,5887269.2,176618.08,6.03,68306.01,27757.02,706472.3,0,1368,-23.027434372814255,57
27/02/2024,Miniera 3,47.23,67.7066,25.9403,8780761.22,263422.84,7.93,68306.01,17872.36,1053691.35,0,1392,-14.912085029828667,58
28/02/2024,Miniera 3,21.43,67.7066,25.9403,5055367.29,151661.02,6.32,68306.01,24496.38,606644.07,0,1416,-1.9414008591356442,59
29/02/2024,Miniera 3,20.33,67.7066,25.9403,6695894.03,200876.82,7.5,68306.01,17328.88,803507.28,0,1440,-20.755751122193494,60
01/03/2024,Miniera 3,47.2,67.7066,25.9403,5285376.73,158561.3,7.08,68306.01,25469.63,634245.21,0,1464,9.19676363659584,61
02/03/2024,Miniera 3,49.69,67.7066,25.9403,4479637.34,134389.12,6.36,68306.01,15382.93,537556.48,0,1488,8.003802687188738,62
03/03/2024,Miniera 3,30.88,67.7066,25.9403,3188729.01,95661.87,5.53,68306.01,28531.34,382647.48,0,1512,5.652762408554894,63
04/03/2024,Miniera 3,27.53,67.7066,25.9403,3598004.85,107940.15,7.22,68306.01,26727.54,431760.58,0,1536,5.278390207967371,64
05/03/2024,Miniera 3,6.24,67.7066,25.9403,2851938.74,85558.16,7.03,68306.01,27773.81,342232.65,0,1560,-2.9601072073311885,65
06/03/2024,Miniera 3,45.11,67.7066,25.9403,3565274.25,106958.23,5.54,68306.01,25552.23,427832.91,0,1584,4.299055505200947,66
07/03/2024,Miniera 3,40.97,67.7066,25.9403,7487199.25,224615.98,5.84,68306.01,27246.1,898463.91,0,1608,-8.789868532973163,67
08/03/2024,Miniera 3,41.95,67.7066,25.9403,4639888.78,139196.66,5.51,68306.01,26127.01,556786.65,0,1632,8.9337244665506,68
09/03/2024,Miniera 3,3.15,67.7066,25.9403,2561314.31,76839.43,5.94,68306.01,16529.61,307357.72,0,1656,6.627003042386924,69
10/03/2024,Miniera 3,36.29,67.7066,25.9403,5401920.03,162057.6,5.12,68306.01,21026.21,648230.4,0,1680,12.120734464367349,70
11/03/2024,Miniera 3,9.59,67.7066,25.9403,2859000.39,85770.01,7.57,68306.01,27263.69,343080.05,0,1704,4.343282725664256,71
12/03/2024,Miniera 3,15.58,67.7066,25.9403,3099514.82,92985.44,5.21,68306.01,21279.03,371941.78,0,1728,3.9866749470913767,72
13/03/2024,Miniera 3,11.22,67.7066,25.9403,1992070.91,59762.13,5.92,68306.01,29596.3,239048.51,0,1752,2.3055557875247157,73
14/03/2024,Miniera 3,48.07,67.7066,25.9403,5552482.28,166574.47,6.65,68306.01,16347.53,666297.87,0,1776,9.631351185542783,74
15/03/2024,Miniera 3,26.9,67.7066,25.9403,3717597.96,111527.94,7.8,68306.01,25300.4,446111.76,0,1800,-3.0859972382879928,75
16/03/2024,Miniera 3,37.23,67.7066,25.9403,4647666.3,139429.99,7.72,68306.01,26699.67,557719.96,0,1824,-5.524046668464243,76
17/03/2024,Miniera 3,16.06,67.7066,25.9403,5770676.4,173120.29,5.4,68306.01,17311.71,692481.17,0,1848,12.216215336615836,77
18/03/2024,Miniera 3,20.02,67.7066,25.9403,3410136.79,102304.1,5.53,68306.01,29520.03,409216.41,0,1872,-3.765476244992932,78
19/03/2024,Miniera 3,19.48,67.7066,25.9403,2251838.96,67555.17,7.24,68306.01,19671.65,270220.68,0,1896,4.3116408691329795,79
20/03/2024,Miniera 3,31.84,67.7066,25.9403,6166646.11,184999.38,7.87,68306.01,24700.76,739997.53,1,0,-9.091084958616966,0
21/03/2024,Miniera 3,47.04,67.7066,25.9403,6938079.67,208142.39,6.35,68306.01,27853.72,832569.56,0,24,-9.245959032338959,1
22/03/2024,Miniera 3,50.57,67.7066,25.9403,6114263.79,183427.91,5.67,68306.01,23822.52,733711.65,0,48,14.838563750261766,2
23/03/2024,Miniera 3,40.37,67.7066,25.9403,7151435.01,214543.05,6.72,68306.01,29336.66,858172.2,0,72,12.973540979093876,3
24/03/2024,Miniera 3,50.03,67.7066,25.9403,6146209.88,184386.3,5.97,68306.01,27234.82,737545.19,0,96,-9.891731545117256,4
25/03/2024,Miniera 3,35.85,67.7066,25.9403,6912422.51,207372.68,6.13,68306.01,15142.11,829490.7,0,120,13.77745850505961,5
26/03/2024,Miniera 3,24.33,67.7066,25.9403,5809427.55,174282.83,7.49,68306.01,21556.7,697131.31,0,144,-5.089763736390381,6
27/03/2024,Miniera 3,34.19,67.7066,25.9403,4710672.17,141320.17,6.5,68306.01,22761.42,565280.66,0,168,-1.132053716757813,7
28/03/2024,Miniera 3,13.53,67.7066,25.9403,3638888.82,109166.66,5.24,68306.01,28088.17,436666.66,0,192,8.929340618049011,8
29/03/2024,Miniera 3,53.61,67.7066,25.9403,3536249.27,106087.48,5.31,68306.01,27666.86,424349.91,0,216,5.954980881044994,9
30/03/2024,Miniera 3,43.79,67.7066,25.9403,5366226.9,160986.81,5.65,68306.01,22669.3,643947.23,0,240,11.003221475859306,10
31/03/2024,Miniera 3,48.5,67.7066,25.9403,7092600.21,212778.01,5.53,68306.01,23003.06,851112.03,0,264,-9.332592178928039,11
01/04/2024,Miniera 3,49.32,67.7066,25.9403,6010808.42,180324.25,7.07,68306.01,16648.4,721297.01,0,288,13.583788782453887,12
02/04/2024,Miniera 3,33.73,67.7066,25.9403,2653879.94,79616.4,5.63,68306.01,17116.25,318465.59,0,312,1.8055124004765482,13
03/04/2024,Miniera 3,12.73,67.7066,25.9403,4106000.77,123180.02,5.21,68306.01,20284.18,492720.09,0,336,-0.820770854896768,14
04/04/2024,Miniera 3,14.21,67.7066,25.9403,3536710.45,106101.31,5.04,68306.01,15625.95,424405.25,0,360,-4.644570700679054,15
05/04/2024,Miniera 3,10.43,67.7066,25.9403,5647130.97,169413.93,7.6,68306.01,28306.91,677655.72,0,384,13.75266443096956,16
06/04/2024,Miniera 3,28.64,67.7066,25.9403,2614448.83,78433.46,6.05,68306.01,29181.2,313733.86,0,408,-0.006453342135445794,17
07/04/2024,Miniera 3,4.71,67.7066,25.9403,2390986.86,71729.61,6.64,68306.01,23964.2,286918.42,0,432,4.397716664833643,18
08/04/2024,Miniera 3,36.01,67.7066,25.9403,5546716.17,166401.49,7.99,68306.01,25362.62,665605.94,0,456,10.119618783157023,19
09/04/2024,Miniera 3,21.41,67.7066,25.9403,5242234.47,157267.03,6.11,68306.01,29257.14,629068.14,0,480,13.883658305748646,20
10/04/2024,Miniera 3,37.23,67.7066,25.9403,1834917.44,55047.52,5.3,68306.01,28893.11,220190.09,0,504,1.51727735705885,21
11/04/2024,Miniera 3,0.83,67.7066,25.9403,3166259.08,94987.77,5.9,68306.01,28930.96,379951.09,0,528,10.471343767242011,22
12/04/2024,Miniera 3,42.17,67.7066,25.9403,3863031.38,115890.94,6.19,68306.01,23447.23,463563.77,0,552,6.468738589608581,23
13/04/2024,Miniera 3,26.6,67.7066,25.9403,4536874.9,136106.25,5.83,68306.01,29659.89,544424.99,0,576,11.219717427825827,24
14/04/2024,Miniera 3,18.12,67.7066,25.9403,4457928.78,133737.86,7.72,68306.01,20632.39,534951.45,0,600,7.81797276470542,25
15/04/2024,Miniera 3,40.31,67.7066,25.9403,2153526.47,64605.79,6.95,68306.01,18251.62,258423.18,0,624,0.16970970080045866,26
16/04/2024,Miniera 3,43.87,67.7066,25.9403,6644601.51,199338.05,7.44,68306.01,20418.41,797352.18,0,648,10.953015162462542,27
17/04/2024,Miniera 3,35.08,67.7066,25.9403,5380576.18,161417.29,5.88,68306.01,21664.86,645669.14,0,672,14.707396514717146,28
18/04/2024,Miniera 3,43.53,67.7066,25.9403,3653858.87,109615.77,6.41,68306.01,18577.66,438463.06,0,696,-4.587675975181925,29
19/04/2024,Miniera 3,45.08,67.7066,25.9403,4822925.25,144687.76,5.57,68306.01,23564.39,578751.03,0,720,8.306128887026222,30
20/04/2024,Miniera 3,17.75,67.7066,25.9403,5219481.21,156584.44,5.72,68306.01,25784.42,626337.75,0,744,-4.894457047039552,31
21/04/2024,Miniera 3,34.52,67.7066,25.9403,3816809.23,114504.28,6.35,68306.01,21323.72,458017.11,0,768,-3.560330965382385,32
22/04/2024,Miniera 3,12.01,67.7066,25.9403,1311529.67,39345.89,5.43,68306.01,23027.59,157383.56,0,792,0.02343948396047857,33
23/04/2024,Miniera 3,24.79,67.7066,25.9403,5014248.34,150427.45,5.07,68306.01,17868.29,601709.8,0,816,-4.0820915297133435,34
24/04/2024,Miniera 3,45.2,67.7066,25.9403,3873954.31,116218.63,7.17,68306.01,28554.22,464874.52,0,840,6.321293306671773,35
25/04/2024,Miniera 3,52.64,67.7066,25.9403,3720852.16,111625.56,5.89,68306.01,25764.46,446502.26,0,864,6.351687353448323,36
26/04/2024,Miniera 3,36.64,67.7066,25.9403,6287810.57,188634.32,7.64,68306.01,18395.08,754537.27,0,888,12.020770590462067,37
27/04/2024,Miniera 3,1.37,67.7066,25.9403,1652810.8,49584.32,5.18,68306.01,18504.18,198337.3,0,912,1.907700137207799,38
28/04/2024,Miniera 3,5.43,67.7066,25.9403,3760187.28,112805.62,7.23,68306.01,26626.92,451222.47,0,936,7.114379806747813,39
29/04/2024,Miniera 3,3.88,67.7066,25.9403,2476127.68,74283.83,7.0,68306.01,23720.48,297135.32,0,960,-0.931001044058263,40
30/04/2024,Miniera 3,4.43,67.7066,25.9403,3606325.98,108189.78,7.19,68306.01,25147.87,432759.12,0,984,7.727647509280388,41
01/05/2024,Miniera 3,2.84,67.7066,25.9403,1518783.84,45563.52,5.07,68306.01,20986.78,182254.06,0,1008,0.865588185533209,42
02/05/2024,Miniera 3,39.97,67.7066,25.9403,4154100.23,124623.01,7.76,68306.01,21158.16,498492.03,0,1032,-2.0675312009672284,43
03/05/2024,Miniera 3,38.81,67.7066,25.9403,4307010.53,129210.32,6.17,68306.01,29035.54,516841.26,0,1056,-5.860761260128766,44
04/05/2024,Miniera 3,9.31,67.7066,25.9403,3080445.87,92413.38,6.03,68306.01,16698.07,369653.5,0,1080,5.587256201610304,45
05/05/2024,Miniera 3,29.08,67.7066,25.9403,2276580.69,68297.42,7.63,68306.01,19140.22,273189.68,0,1104,2.118164463060321,46
06/05/2024,Miniera 3,52.33,67.7066,25.9403,7472214.68,224166.44,5.31,68306.01,27402.55,896665.76,0,1128,14.18330887367642,47
07/05/2024,Miniera 3,35.71,67.7066,25.9403,5612840.41,168385.21,7.91,68306.01,23076.33,673540.85,0,1152,11.170587583526608,48
08/05/2024,Miniera 3,7.35,67.7066,25.9403,5191567.06,155747.01,5.93,68306.01,20504.29,622988.05,0,1176,11.935426371053232,49
09/05/2024,Miniera 3,0.77,67.7066,25.9403,1665638.11,49969.14,7.41,68306.01,22455.69,199876.57,0,1200,1.2128278316933319,50
10/05/2024,Miniera 3,29.72,67.7066,25.9403,7539104.18,226173.13,6.41,68306.01,15610.14,904692.5,0,1224,14.982818061700051,51
11/05/2024,Miniera 3,10.33,67.7066,25.9403,2282810.71,68484.32,6.82,68306.01,23786.93,273937.29,0,1248,2.2281497801918384,52
12/05/2024,Miniera 3,6.78,67.7066,25.9403,4069879.25,122096.38,5.74,68306.01,27311.58,488385.51,0,1272,8.262630244781018,53
13/05/2024,Miniera 3,52.05,67.7066,25.9403,2557355.51,76720.67,5.24,68306.01,16782.29,306882.66,0,1296,2.830432577161508,54
14/05/2024,Miniera 3,4.41,67.7066,25.9403,3244459.79,97333.79,5.16,68306.01,19697.38,389335.17,0,1320,9.967984479880506,55
15/05/2024,Miniera 3,53.77,67.7066,25.9403,2634608.95,79038.27,7.86,68306.01,23180.67,316153.07,1,0,2.9842508606936544,0
16/05/2024,Miniera 3,49.14,67.7066,25.9403,6315807.27,189474.22,5.81,68306.01,21976.6,757896.87,0,24,13.955510758638859,1
17/05/2024,Miniera 3,53.94,67.7066,25.9403,3738734.58,112162.04,7.82,68306.01,22601.17,448648.15,0,48,4.863623058271557,2
18/05/2024,Miniera 3,2.81,67.7066,25.9403,2382173.2,71465.2,6.58,68306.01,21266.96,285860.78,0,72,3.4490310393657744,3
19/05/2024,Miniera 3,5.71,67.7066,25.9403,1912430.69,57372.92,5.89,68306.01,27081.73,229491.68,0,96,2.697090023739868,4
20/05/2024,Miniera 3,1.3,67.7066,25.9403,2865701.06,85971.03,6.44,68306.01,17542.59,343884.13,1,0,7.135842438650105,0
21/05/2024,Miniera 3,28.81,67.7066,25.9403,3850489.04,115514.67,7.99,68306.01,23060.1,462058.68,0,24,7.581663988187088,1
22/05/2024,Miniera 3,38.43,67.7066,25.9403,5634194.72,169025.84,6.46,68306.01,15181.56,676103.37,0,48,13.668633647647315,2
23/05/2024,Miniera 3,5.52,67.7066,25.9403,4656782.32,139703.47,5.3,68306.01,21570.04,558813.88,0,72,-6.843100265402937,3
24/05/2024,Miniera 3,45.92,67.7066,25.9403,3830253.32,114907.6,6.0,68306.01,20178.32,459630.4,0,96,-6.7151853342077485,4
25/05/2024,Miniera 3,15.72,67.7066,25.9403,5593466.06,167803.98,5.37,68306.01,27994.4,671215.93,0,120,12.621012463167173,5
26/05/2024,Miniera 3,50.59,67.7066,25.9403,2642732.87,79281.99,5.54,68306.01,29099.6,317127.94,0,144,2.871945219714517,6
27/05/2024,Miniera 3,44.58,67.7066,25.9403,7078482.72,212354.48,6.13,68306.01,15888.95,849417.93,0,168,-8.836523125622378,7
28/05/2024,Miniera 3,0.44,67.7066,25.9403,3075438.85,92263.17,5.45,68306.01,22668.35,369052.66,0,192,-9.532283415092113,8
29/05/2024,Miniera 3,52.0,67.7066,25.9403,4257076.72,127712.3,6.8,68306.01,22073.17,510849.21,0,216,-4.612006784081013,9
30/05/2024,Miniera 3,39.77,67.7066,25.9403,5241917.6,157257.53,6.51,68306.01,23776.82,629030.11,0,240,9.14652450790891,10
31/05/2024,Miniera 3,22.66,67.7066,25.9403,3792932.57,113787.98,6.32,68306.01,28148.97,455151.91,0,264,-1.8060825696496554,11
01/06/2024,Miniera 3,35.49,67.7066,25.9403,2849524.62,85485.74,6.81,68306.01,20573.76,341942.95,0,288,20.11998554059264,12
02/06/2024,Miniera 3,25.7,67.7066,25.9403,2626651.67,78799.55,7.76,68306.01,27570.71,315198.2,0,312,19.984174156301368,13
03/06/2024,Miniera 3,53.92,67.7066,25.9403,3309795.49,99293.86,7.16,68306.01,29368.8,397175.46,0,336,20.421273673084066,14
04/06/2024,Miniera 3,16.82,67.7066,25.9403,2996047.33,89881.42,5.04,68306.01,26218.29,359525.68,0,360,16.566945709880997,15
05/06/2024,Miniera 3,32.35,67.7066,25.9403,3647862.95,109435.89,6.08,68306.01,25234.34,437743.55,0,384,15.355015367948239,16
06/06/2024,Miniera 3,17.98,67.7066,25.9403,3241080.34,97232.41,7.24,68306.01,19661.34,388929.64,1,0,23.492030990260652,0
07/06/2024,Miniera 3,29.34,67.7066,25.9403,3081490.89,92444.73,6.89,68306.01,18137.3,369778.91,0,24,23.422068963027392,1
08/06/2024,Miniera 3,15.91,67.7066,25.9403,2540688.7,76220.66,7.96,68306.01,18077.67,304882.64,0,48,23.587246221714665,2
09/06/2024,Miniera 3,7.19,67.7066,25.9403,2929000.21,87870.01,6.43,68306.01,19577.56,351480.03,0,72,22.83706412496677,3
10/06/2024,Miniera 3,9.85,67.7066,25.9403,2661067.19,79832.02,6.85,68306.01,22661.29,319328.06,0,96,24.48671687607213,4
11/06/2024,Miniera 3,8.38,67.7066,25.9403,2940306.24,88209.19,7.01,68306.01,23693.72,352836.75,0,120,16.65855595609109,5
12/06/2024,Miniera 3,3.13,67.7066,25.9403,2843932.79,85317.98,7.21,68306.01,26552.51,341271.93,0,144,19.779772928459142,6
13/06/2024,Miniera 3,39.51,67.7066,25.9403,3084862.49,92545.87,6.34,68306.01,21368.45,370183.5,0,168,18.54785457674651,7
14/06/2024,Miniera 3,27.33,67.7066,25.9403,3243167.75,97295.03,7.08,68306.01,22613.79,389180.13,0,192,19.366260200218633,8
15/06/2024,Miniera 3,44.69,67.7066,25.9403,4036323.55,121089.71,6.19,68306.01,19039.18,484358.83,0,216,21.44024022160715,9
16/06/2024,Miniera 3,23.6,67.7066,25.9403,3103225.57,93096.77,5.11,68306.01,18593.5,372387.07,0,240,19.008864447310337,10
17/06/2024,Miniera 3,49.93,67.7066,25.9403,3103987.4,93119.62,6.66,68306.01,25036.62,372478.49,1,0,20.91919535490984,0
18/06/2024,Miniera 3,8.31,67.7066,25.9403,3197089.53,95912.69,6.5,68306.01,22231.77,383650.74,0,24,15.96186990589444,1
19/06/2024,Miniera 3,19.02,67.7066,25.9403,3461317.68,103839.53,5.43,68306.01,20654.39,415358.12,0,48,24.269618382852407,2
20/06/2024,Miniera 3,53.18,67.7066,25.9403,3543323.1,106299.69,7.31,68306.01,21263.89,425198.77,1,0,19.9467364643407,0
21/06/2024,Miniera 3,35.15,67.7066,25.9403,3463645.95,103909.38,6.67,68306.01,15495.44,415637.51,0,24,23.288723646874544,1
22/06/2024,Miniera 3,11.8,67.7066,25.9403,2333520.01,70005.6,7.72,68306.01,24961.44,280022.4,0,48,23.732891907176693,2
23/06/2024,Miniera 3,16.11,67.7066,25.9403,2706292.57,81188.78,7.02,68306.01,29019.46,324755.11,0,72,15.63275591915748,3
24/06/2024,Miniera 3,49.76,67.7066,25.9403,3363578.76,100907.36,5.49,68306.01,26012.53,403629.45,0,96,19.49937900115561,4
25/06/2024,Miniera 3,4.46,67.7066,25.9403,2771579.0,83147.37,5.4,68306.01,18588.69,332589.48,0,120,18.847506830327546,5
26/06/2024,Miniera 3,53.54,67.7066,25.9403,3985831.06,119574.93,7.42,68306.01,17866.43,478299.73,0,144,23.10199004696582,6
27/06/2024,Miniera 3,16.02,67.7066,25.9403,2719924.74,81597.74,6.5,68306.01,18072.99,326390.97,0,168,23.77115096584854,7
28/06/2024,Miniera 3,54.03,67.7066,25.9403,4517425.28,135522.76,5.75,68306.01,17171.39,542091.03,0,192,24.42019542868136,8
29/06/2024,Miniera 3,2.59,67.7066,25.9403,2547527.19,76425.82,6.1,68306.01,24557.07,305703.26,0,216,15.697224153340544,9
30/06/2024,Miniera 3,30.76,67.7066,25.9403,3757022.49,112710.67,5.5,68306.01,21393.47,450842.7,0,240,23.076161623290606,10
01/07/2024,Miniera 3,22.16,67.7066,25.9403,3280088.21,98402.65,7.83,68306.01,20120.2,393610.59,0,264,22.3030768520547,11
02/07/2024,Miniera 3,11.0,67.7066,25.9403,3232535.84,96976.08,5.55,68306.01,26066.84,387904.3,0,288,18.514167106892167,12
03/07/2024,Miniera 3,16.77,67.7066,25.9403,2562905.81,76887.17,7.62,68306.01,25366.39,307548.7,0,312,15.235365104802854,13
04/07/2024,Miniera 3,2.76,67.7066,25.9403,2649711.33,79491.34,7.2,68306.01,19720.17,317965.36,0,336,16.420726193867974,14
05/07/2024,Miniera 3,4.19,67.7066,25.9403,2357097.94,70712.94,5.9,68306.01,16865.26,282851.75,0,360,24.246415143311648,15
06/07/2024,Miniera 3,10.15,67.7066,25.9403,2249148.96,67474.47,7.02,68306.01,21952.61,269897.88,0,384,17.825911874241285,16
07/07/2024,Miniera 3,13.89,67.7066,25.9403,3336832.19,100104.97,5.33,68306.01,20322.13,400419.86,0,408,21.71251404707329,17
08/07/2024,Miniera 3,6.96,67.7066,25.9403,2198401.04,65952.03,5.04,68306.01,17481.17,263808.12,0,432,21.307915889382727,18
09/07/2024,Miniera 3,2.63,67.7066,25.9403,2198508.46,65955.25,5.9,68306.01,23491.13,263821.02,0,456,20.83714303655114,19
10/07/2024,Miniera 3,18.13,67.7066,25.9403,3075078.8,92252.36,5.88,68306.01,27387.05,369009.46,0,480,17.557177267374424,20
11/07/2024,Miniera 3,30.52,67.7066,25.9403,3854286.9,115628.61,7.45,68306.01,16755.91,462514.43,0,504,16.91738168724952,21
12/07/2024,Miniera 3,32.22,67.7066,25.9403,3857480.0,115724.4,7.36,68306.01,24224.17,462897.6,0,528,23.722223418065482,22
13/07/2024,Miniera 3,25.15,67.7066,25.9403,2895889.43,86876.68,7.94,68306.01,28129.97,347506.73,0,552,15.997237884203207,23
14/07/2024,Miniera 3,46.97,67.7066,25.9403,3543675.53,106310.27,5.92,68306.01,21201.41,425241.06,0,576,22.730677733895135,24
15/07/2024,Miniera 3,41.35,67.7066,25.9403,3165787.54,94973.63,6.16,68306.01,29760.3,379894.5,0,600,23.48906966783506,25
16/07/2024,Miniera 3,2.48,67.7066,25.9403,2665712.9,79971.39,7.97,68306.01,26298.03,319885.55,0,624,21.285104773728968,26
17/07/2024,Miniera 3,33.75,67.7066,25.9403,2933609.74,88008.29,5.51,68306.01,22457.92,352033.17,0,648,23.566363663005944,27
18/07/2024,Miniera 3,49.74,67.7066,25.9403,3897257.52,116917.73,5.15,68306.01,26967.47,467670.9,0,672,21.926860465658827,28
19/07/2024,Miniera 3,33.79,67.7066,25.9403,3915421.3,117462.64,6.86,68306.01,23014.74,469850.56,0,696,19.674433209321062,29
20/07/2024,Miniera 3,38.84,67.7066,25.9403,3288163.91,98644.92,6.11,68306.01,17407.45,394579.67,0,720,21.132930807716193,30
21/07/2024,Miniera 3,44.53,67.7066,25.9403,3907832.85,117234.99,6.07,68306.01,20651.38,468939.94,0,744,24.250535646387533,31
22/07/2024,Miniera 3,3.41,67.7066,25.9403,2468605.74,74058.17,6.75,68306.01,21362.72,296232.69,0,768,22.88827161986179,32
23/07/2024,Miniera 3,9.12,67.7066,25.9403,3019330.92,90579.93,6.26,68306.01,26943.24,362319.71,0,792,22.23352866640477,33
24/07/2024,Miniera 3,43.61,67.7066,25.9403,3837996.44,115139.89,6.48,68306.01,22502.64,460559.57,0,816,20.658375137900265,34
25/07/2024,Miniera 3,50.92,67.7066,25.9403,4153199.87,124596.0,5.89,68306.01,28701.8,498383.98,0,840,17.280678537812705,35
26/07/2024,Miniera 3,15.01,67.7066,25.9403,3134551.48,94036.54,7.23,68306.01,20794.37,376146.18,0,864,16.412531274110496,36
27/07/2024,Miniera 3,21.48,67.7066,25.9403,3120128.38,93603.85,7.42,68306.01,26492.53,374415.41,0,888,22.431984564763024,37
28/07/2024,Miniera 3,34.79,67.7066,25.9403,3483564.65,104506.94,6.1,68306.01,29516.73,418027.76,0,912,15.509260475722842,38
29/07/2024,Miniera 3,24.28,67.7066,25.9403,3107844.13,93235.32,6.77,68306.01,29702.74,372941.3,0,936,20.36028845964468,39
30/07/2024,Miniera 3,37.75,67.7066,25.9403,3234522.37,97035.67,6.07,68306.01,25374.83,388142.68,0,960,20.461832665619625,40
31/07/2024,Miniera 3,40.59,67.7066,25.9403,3363511.19,100905.34,7.22,68306.01,15898.23,403621.34,0,984,15.8027447560673,41
01/08/2024,Miniera 3,0.51,67.7066,25.9403,2968066.33,89041.99,7.56,68306.01,24127.36,356167.96,0,1008,16.67904126853128,42
02/08/2024,Miniera 3,21.03,67.7066,25.9403,2811900.75,84357.02,5.84,68306.01,20251.19,337428.09,0,1032,15.079437868624378,43
